x,y,label
-1.6386489868164062,48.32050704956055,Normal
-1.5587530136108398,48.52695083618164,Normal
-1.480175495147705,48.687843322753906,Normal
-1.3960894346237183,48.820987701416016,Normal
-1.295224905014038,48.981143951416016,Normal
-1.1818623542785645,49.146629333496094,Normal
-1.028395175933838,49.3603630065918,Normal
-0.873617947101593,49.5384635925293,Normal
-0.7256442308425903,49.68672180175781,Normal
-0.6018948554992676,49.85291290283203,Normal
-0.45254841446876526,50.04938888549805,Normal
-0.28544655442237854,50.19889450073242,Normal
-0.13518942892551422,50.353614807128906,Normal
0.0007320044096559286,50.480628967285156,Normal
0.18348471820354462,50.496315002441406,Normal
0.32501286268234253,50.54914474487305,Normal
0.3864372670650482,50.66398620605469,Normal
0.4530276656150818,50.76850509643555,Normal
0.47708049416542053,50.92405700683594,Normal
0.5579512119293213,51.01787185668945,Normal
0.6345513463020325,51.06302261352539,Normal
0.7452182769775391,51.03715133666992,Normal
0.8463860750198364,50.98075866699219,Normal
0.9326731562614441,50.9045295715332,Normal
1.0169707536697388,50.823028564453125,Normal
1.100922703742981,50.658912658691406,Normal
1.2290146350860596,50.51698684692383,Normal
1.4232800006866455,50.36197280883789,Normal
1.6594728231430054,50.149436950683594,Normal
1.9657588005065918,49.85667419433594,Normal
2.297353506088257,49.49283981323242,Normal
2.6809334754943848,49.073463439941406,Normal
3.1615426540374756,48.59041213989258,Normal
3.659771680831909,48.086509704589844,Normal
7.798562049865723,43.1131591796875,Normal
7.96579647064209,42.73268508911133,Normal
8.178630828857422,42.356204986572266,Normal
8.525525093078613,41.91044235229492,Normal
9.121299743652344,39.8756217956543,Normal
9.24681568145752,39.11573028564453,Normal
9.314974784851074,38.37472915649414,Normal
9.38536262512207,37.68625259399414,Normal
9.869439125061035,33.859458923339844,Normal
9.9688138961792,33.313499450683594,Normal
9.989968299865723,32.654579162597656,Normal
9.85517692565918,31.666053771972656,Normal
9.688212394714355,30.775081634521484,Normal
8.76359748840332,26.520769119262695,Normal
8.757288932800293,25.905473709106445,Normal
9.411133766174316,22.96942710876465,Normal
9.556854248046875,21.9822940826416,Normal
9.715841293334961,21.03755760192871,Normal
9.860374450683594,20.319610595703125,Normal
9.851943016052246,19.785608291625977,Normal
9.711407661437988,19.289602279663086,Normal
5.26200008392334,4.733462810516357,Normal
5.333910942077637,4.228963851928711,Normal
5.510218143463135,3.590505599975586,Normal
5.696868419647217,2.7689902782440186,Normal
5.8268961906433105,2.0096514225006104,Normal
7.168335437774658,-5.074772834777832,Normal
7.282669544219971,-5.769186019897461,Normal
7.65608549118042,-6.815863132476807,Normal
8.03582763671875,-7.976047515869141,Normal
8.16172981262207,-8.669229507446289,Normal
13.61595344543457,-13.81763744354248,Normal
13.867459297180176,-14.48892879486084,Normal
14.003068923950195,-15.108516693115234,Normal
13.990596771240234,-15.656059265136719,Normal
3.201014757156372,-28.879966735839844,Normal
3.1195662021636963,-29.452125549316406,Normal
2.935516119003296,-30.11187744140625,Normal
2.709170341491699,-30.776952743530273,Normal
2.5149216651916504,-31.639787673950195,Normal
2.415990114212036,-32.32758712768555,Normal
2.3871254920959473,-32.75645065307617,Normal
1.0949113368988037,-40.62657928466797,Normal
1.2623504400253296,-41.10027313232422,Normal
1.4396740198135376,-41.612762451171875,Normal
1.635543942451477,-42.1958122253418,Normal
1.800108551979065,-42.805389404296875,Normal
1.8680874109268188,-43.359764099121094,Normal
1.9143900871276855,-43.827877044677734,Normal
1.9888662099838257,-44.21965026855469,Normal
2.0926828384399414,-44.5655403137207,Normal
2.1309239864349365,-44.769283294677734,Normal
2.1085240840911865,-44.86711502075195,Normal
1.9522215127944946,-44.85265350341797,Normal
1.7770386934280396,-44.78434753417969,Normal
1.563247561454773,-44.634239196777344,Normal
1.2232621908187866,-44.353553771972656,Normal
0.8211455345153809,-44.01786422729492,Normal
0.3923671841621399,-43.63295364379883,Normal
-0.09312760084867477,-43.157711029052734,Normal
-0.6139914393424988,-42.5937614440918,Normal
-1.1474438905715942,-41.99483108520508,Normal
-3.004117488861084,-39.68400192260742,Normal
-3.531186819076538,-38.65707015991211,Normal
-3.9026002883911133,-37.91495132446289,Normal
-4.163458347320557,-37.176361083984375,Normal
-4.371334075927734,-36.231632232666016,Normal
-4.5872979164123535,-35.53131103515625,Normal
-4.8949995040893555,-34.912540435791016,Normal
-5.206442832946777,-34.35395050048828,Normal
-2.178464889526367,-20.807626724243164,Normal
-2.3638293743133545,-20.134326934814453,Normal
-2.565746307373047,-19.293930053710938,Normal
-2.6344399452209473,-18.49736213684082,Normal
-2.6113314628601074,-17.659923553466797,Normal
-0.9995124340057373,-10.587515830993652,Normal
-0.9375948905944824,-9.94190502166748,Normal
-0.8273218870162964,-9.18545913696289,Normal
-0.7481390833854675,-8.548069953918457,Normal
-3.704092502593994,0.2681434154510498,Normal
-3.4890339374542236,1.2101609706878662,Normal
-3.0741822719573975,2.2504465579986572,Normal
-2.866342306137085,3.407464027404785,Normal
-2.624483346939087,4.644466400146484,Normal
-2.4382500648498535,5.492053985595703,Normal
-2.272313356399536,6.101746082305908,Normal
-2.1643130779266357,6.5514445304870605,Normal
1.6129631996154785,22.84357452392578,Normal
1.6572411060333252,23.353944778442383,Normal
1.7186166048049927,23.962783813476562,Normal
1.767320156097412,24.67495346069336,Normal
1.809635877609253,25.467670440673828,Normal
1.85061514377594,26.044776916503906,Normal
1.8901745080947876,26.58133316040039,Normal
1.962005376815796,27.01398277282715,Normal
2.033576250076294,27.461380004882812,Normal
2.0804085731506348,27.937501907348633,Normal
2.094306707382202,28.377239227294922,Normal
2.0873255729675293,28.721054077148438,Normal
2.0658838748931885,29.044631958007812,Normal
2.0140833854675293,29.440725326538086,Normal
2.108015298843384,36.3093376159668,Normal
2.264099597930908,36.76225662231445,Normal
2.4334633350372314,37.14070510864258,Normal
2.623169422149658,37.41433334350586,Normal
2.7972757816314697,37.63694763183594,Normal
2.970726490020752,37.85268783569336,Normal
3.1581380367279053,38.05150604248047,Normal
3.3301644325256348,38.20766067504883,Normal
3.499890089035034,38.34160614013672,Normal
3.6520540714263916,38.48811721801758,Normal
3.8044424057006836,38.615360260009766,Normal
3.951284170150757,38.750308990478516,Normal
4.109123229980469,38.86533737182617,Normal
4.293545246124268,39.007408142089844,Normal
4.506482124328613,39.178775787353516,Normal
4.70491361618042,39.32312774658203,Normal
4.917664051055908,39.478031158447266,Normal
5.126941680908203,39.61543655395508,Normal
5.329528331756592,39.76811981201172,Normal
5.540189743041992,39.91661834716797,Normal
5.81331729888916,40.1451416015625,Normal
6.035645008087158,40.33786392211914,Normal
6.277413845062256,40.51176834106445,Normal
6.459446907043457,40.61193084716797,Normal
6.6384806632995605,40.729652404785156,Normal
6.809854030609131,40.83540344238281,Normal
6.976580619812012,40.93273162841797,Normal
7.152482986450195,41.013248443603516,Normal
7.336587905883789,41.09666442871094,Normal
7.503064155578613,41.145408630371094,Normal
7.701425552368164,41.16162872314453,Normal
7.91458797454834,41.15223693847656,Normal
8.14976692199707,41.127662658691406,Normal
8.441557884216309,41.060970306396484,Normal
8.76170539855957,40.95409393310547,Normal
9.112415313720703,40.80413818359375,Normal
9.535013198852539,40.56962966918945,Normal
10.057822227478027,40.20448684692383,Normal
10.844122886657715,39.47480392456055,Normal
11.296578407287598,38.953372955322266,Normal
11.659801483154297,38.4520378112793,Normal
12.036331176757812,37.77385711669922,Normal
12.43610954284668,36.551048278808594,Normal
12.60457706451416,35.55644607543945,Normal
12.72010326385498,34.66379165649414,Normal
12.831130981445312,33.988609313964844,Normal
12.949138641357422,33.5286865234375,Normal
13.09897232055664,33.10978698730469,Normal
13.275238990783691,32.645179748535156,Normal
14.45431900024414,23.93160629272461,Normal
14.613814353942871,23.317922592163086,Normal
14.8266019821167,22.677270889282227,Normal
14.972901344299316,21.8773250579834,Normal
15.223773956298828,20.688928604125977,Normal
15.82979679107666,19.029451370239258,Normal
16.35010528564453,18.392976760864258,Normal
17.014644622802734,17.932435989379883,Normal
17.87982749938965,17.356252670288086,Normal
18.46541404724121,16.884849548339844,Normal
18.767017364501953,16.55512237548828,Normal
18.819599151611328,-0.31383198499679565,Normal
19.298799514770508,-0.6508168578147888,Normal
19.932104110717773,-1.0847455263137817,Normal
20.51565933227539,-1.6478737592697144,Normal
21.05634307861328,-2.3576605319976807,Normal
21.693618774414062,-3.0886120796203613,Normal
22.887422561645508,-4.062312126159668,Normal
23.439680099487305,-4.628209114074707,Normal
24.144519805908203,-5.263775825500488,Normal
24.938682556152344,-5.791579246520996,Normal
25.227005004882812,-6.006955146789551,Normal
20.742950439453125,-24.458332061767578,Normal
20.828899383544922,-24.906169891357422,Normal
21.122468948364258,-25.335084915161133,Normal
21.917680740356445,-26.125944137573242,Normal
22.659622192382812,-26.97006607055664,Normal
22.919954299926758,-27.42720603942871,Normal
23.158035278320312,-27.869953155517578,Normal
23.31833267211914,-52.51619338989258,Normal
23.089174270629883,-52.98883819580078,Normal
22.781654357910156,-53.49104309082031,Normal
22.360811233520508,-54.12818145751953,Normal
21.956615447998047,-54.817134857177734,Normal
21.7802734375,-55.40403747558594,Normal
21.781352996826172,-56.012237548828125,Normal
21.772382736206055,-56.69927215576172,Normal
21.642789840698242,-60.791236877441406,Normal
21.622745513916016,-61.31431198120117,Normal
21.60223960876465,-61.795658111572266,Normal
21.56226348876953,-62.242244720458984,Normal
21.506275177001953,-62.70157241821289,Normal
21.41267204284668,-63.20990753173828,Normal
21.284238815307617,-63.60169219970703,Normal
21.127710342407227,-64.0897216796875,Normal
20.902830123901367,-64.75023651123047,Normal
20.67537498474121,-65.21932220458984,Normal
20.547134399414062,-65.56315612792969,Normal
20.487628936767578,-65.75391387939453,Normal
20.3654842376709,-65.89089965820312,Normal
20.17972183227539,-65.97291564941406,Normal
19.880069732666016,-65.99108123779297,Normal
19.56783676147461,-66.05047607421875,Normal
19.317907333374023,-66.13792419433594,Normal
19.084243774414062,-66.26557922363281,Normal
18.665082931518555,-66.3621597290039,Normal
18.353124618530273,-66.44011688232422,Normal
17.803274154663086,-66.48948669433594,Normal
17.269123077392578,-66.56787109375,Normal
16.763809204101562,-66.6600570678711,Normal
16.489845275878906,-66.73382568359375,Normal
16.20809555053711,-66.77184295654297,Normal
15.909077644348145,-66.77458190917969,Normal
15.654664993286133,-66.77482604980469,Normal
15.345370292663574,-66.77054595947266,Normal
15.104673385620117,-66.75453186035156,Normal
14.72558879852295,-66.67235565185547,Normal
14.148813247680664,-66.42906951904297,Normal
13.674837112426758,-66.24327850341797,Normal
13.35672378540039,-66.14421081542969,Normal
13.007268905639648,-65.97188568115234,Normal
12.693026542663574,-65.75260162353516,Normal
12.369478225708008,-65.48424530029297,Normal
12.167421340942383,-65.34549713134766,Normal
11.860123634338379,-65.11125946044922,Normal
11.25755500793457,-64.64224243164062,Normal
10.469162940979004,-64.06871795654297,Normal
10.068180084228516,-63.80888366699219,Normal
9.872160911560059,-63.68466567993164,Normal
9.666763305664062,-63.51725769042969,Normal
9.400177955627441,-63.23501968383789,Normal
9.06200885772705,-62.84391403198242,Normal
8.635757446289062,-62.426578521728516,Normal
7.827044486999512,-61.7357063293457,Normal
6.798580646514893,-61.068328857421875,Normal
6.181671619415283,-60.547119140625,Normal
5.803369045257568,-60.25725173950195,Normal
5.510450839996338,-60.07082748413086,Normal
5.12149715423584,-59.83271026611328,Normal
4.790798664093018,-59.62411880493164,Normal
4.428180694580078,-59.46440124511719,Normal
4.0184736251831055,-59.2397346496582,Normal
3.670109272003174,-59.05024719238281,Normal
3.3505892753601074,-58.89286422729492,Normal
3.0211873054504395,-58.727481842041016,Normal
2.656540632247925,-58.5173454284668,Normal
2.1988039016723633,-58.14779281616211,Normal
1.7925413846969604,-57.81640625,Normal
1.399431586265564,-57.52574920654297,Normal
0.9375112652778625,-57.21640396118164,Normal
