x,y,label
8.077241897583008,-45.74435806274414,Normal
8.371771812438965,-45.70550537109375,Normal
8.760583877563477,-45.643436431884766,Normal
8.812078475952148,-45.64257049560547,Normal
8.678585052490234,-45.644203186035156,Normal
9.1386079788208,-45.58053207397461,Normal
9.730634689331055,-45.58473587036133,Normal
9.650768280029297,-45.76080322265625,Normal
9.151695251464844,-45.93404769897461,Normal
9.094901084899902,-45.78164291381836,Normal
9.259050369262695,-45.63607406616211,Normal
9.414077758789062,-45.5096435546875,Normal
9.595248222351074,-45.2654914855957,Normal
9.94776725769043,-44.54350280761719,Normal
10.274648666381836,-43.72658920288086,Normal
10.267688751220703,-43.45398712158203,Normal
9.976344108581543,-43.41953659057617,Normal
9.778223037719727,-43.359737396240234,Normal
9.830301284790039,-43.332763671875,Normal
10.120035171508789,-43.269378662109375,Normal
10.352521896362305,-43.1972770690918,Normal
10.444849014282227,-43.157649993896484,Normal
10.447206497192383,-43.1204719543457,Normal
10.24716567993164,-43.103816986083984,Normal
9.9472074508667,-43.08136749267578,Normal
9.450703620910645,-43.05977249145508,Normal
8.901637077331543,-42.99013900756836,Normal
7.1088666915893555,-42.870548248291016,Normal
6.460376262664795,-42.853843688964844,Normal
6.321709156036377,-42.88364028930664,Normal
6.145420551300049,-42.917110443115234,Normal
5.918955326080322,-42.850914001464844,Normal
5.874975681304932,-42.616798400878906,Normal
6.007060527801514,-42.25556564331055,Normal
6.112173080444336,-41.86344528198242,Normal
6.196622848510742,-41.536251068115234,Normal
6.490126132965088,-40.864662170410156,Normal
15.079802513122559,-25.565345764160156,Normal
15.486677169799805,-25.473800659179688,Normal
15.75583553314209,-25.351825714111328,Normal
15.810813903808594,-25.140838623046875,Normal
15.8383207321167,-25.091232299804688,Normal
15.935839653015137,-25.265737533569336,Normal
16.02264404296875,-25.455509185791016,Normal
16.0867862701416,-25.567516326904297,Normal
16.128259658813477,-25.50491714477539,Normal
16.227109909057617,-25.750757217407227,Normal
16.279645919799805,-26.197643280029297,Normal
16.302873611450195,-26.20186996459961,Normal
16.360145568847656,-26.490854263305664,Normal
16.3963623046875,-26.632999420166016,Normal
16.394729614257812,-26.63572883605957,Normal
16.421470642089844,-26.68636131286621,Normal
16.44687843322754,-26.83844757080078,Normal
16.442873001098633,-26.755475997924805,Normal
16.40009880065918,-26.403621673583984,Normal
16.496784210205078,-25.960277557373047,Normal
16.592784881591797,-25.54941177368164,Normal
16.700071334838867,-25.253219604492188,Normal
16.923303604125977,-24.849279403686523,Normal
17.524616241455078,-24.18480682373047,Normal
18.023462295532227,-23.52046012878418,Normal
18.281179428100586,-23.08931541442871,Normal
18.40350914001465,-22.865522384643555,Normal
18.499126434326172,-22.669925689697266,Normal
18.563724517822266,-22.511829376220703,Normal
18.542469024658203,-22.559541702270508,Normal
18.552734375,-22.534130096435547,Normal
18.581357955932617,-22.430448532104492,Normal
18.577096939086914,-22.430946350097656,Normal
18.55596923828125,-22.44977569580078,Normal
18.654281616210938,-22.193166732788086,Normal
18.8779296875,-21.523540496826172,Normal
19.3193416595459,-19.936811447143555,Normal
19.55232048034668,-18.920799255371094,Normal
19.716583251953125,-17.753690719604492,Normal
19.747175216674805,-16.797109603881836,Normal
19.692882537841797,-15.8624906539917,Normal
19.6806697845459,-15.065693855285645,Normal
19.607715606689453,-13.81999397277832,Normal
19.56740951538086,-13.41565990447998,Normal
19.520614624023438,-13.167289733886719,Normal
19.47535514831543,-13.04803466796875,Normal
19.46821403503418,-12.92696475982666,Normal
19.53487777709961,-12.933673858642578,Normal
19.558870315551758,-12.843281745910645,Normal
19.68013572692871,-12.728715896606445,Normal
19.80061149597168,-12.471376419067383,Normal
19.90938949584961,-12.133529663085938,Normal
19.981517791748047,-12.035889625549316,Normal
20.024606704711914,-11.961127281188965,Normal
19.97393035888672,-12.137399673461914,Normal
19.958465576171875,-12.29025936126709,Normal
19.933547973632812,-12.35644245147705,Normal
19.974502563476562,-12.205410957336426,Normal
20.20655059814453,-11.59323501586914,Normal
20.8922061920166,-10.451132774353027,Normal
21.493125915527344,-8.987166404724121,Normal
22.267255783081055,-7.517689228057861,Normal
22.500452041625977,-6.9169464111328125,Normal
22.734310150146484,-6.274322986602783,Normal
22.691553115844727,-6.175868511199951,Normal
22.511531829833984,-6.330815315246582,Normal
22.30645751953125,-6.07472038269043,Normal
22.272024154663086,-5.905665874481201,Normal
22.329334259033203,-5.941188812255859,Normal
22.427370071411133,-6.106632232666016,Normal
22.590084075927734,-6.444458484649658,Normal
22.689769744873047,-6.583010196685791,Normal
22.799291610717773,-6.781628608703613,Normal
23.028736114501953,-7.042349338531494,Normal
23.356830596923828,-6.834290981292725,Normal
23.554655075073242,-6.305837154388428,Normal
23.613967895507812,-6.013057708740234,Normal
23.617734909057617,-5.8214802742004395,Normal
23.637508392333984,-5.619960308074951,Normal
23.68143081665039,-5.38148832321167,Normal
23.67441749572754,-5.675151348114014,Normal
23.567358016967773,-6.1506123542785645,Normal
23.192440032958984,-7.094019889831543,Normal
22.71225357055664,-7.775689125061035,Normal
22.450233459472656,-8.164837837219238,Normal
21.962980270385742,-8.941244125366211,Normal
21.6837158203125,-9.486030578613281,Normal
21.668237686157227,-9.525520324707031,Normal
21.404905319213867,-10.1575345993042,Normal
20.949935913085938,-10.779461860656738,Normal
20.751432418823242,-10.558005332946777,Normal
20.743896484375,-10.182024002075195,Normal
20.69190788269043,-9.911455154418945,Normal
20.65138816833496,-9.729366302490234,Normal
20.61703872680664,-9.721304893493652,Normal
20.466474533081055,-9.906835556030273,Normal
20.31119155883789,-10.221993446350098,Normal
20.23971176147461,-10.61221694946289,Normal
20.296361923217773,-10.756074905395508,Normal
20.424049377441406,-10.497864723205566,Normal
20.703948974609375,-9.824661254882812,Normal
20.884075164794922,-9.151694297790527,Normal
21.247215270996094,-8.080151557922363,Normal
21.38115882873535,-7.542217254638672,Normal
21.472253799438477,-7.128292083740234,Normal
21.601051330566406,-6.413428783416748,Normal
21.627342224121094,-5.916445255279541,Normal
21.96710205078125,-4.549546718597412,Normal
21.91753578186035,-3.9314420223236084,Normal
21.8835506439209,-3.9362282752990723,Normal
21.84203338623047,-3.718080997467041,Normal
21.78662109375,-3.583451747894287,Normal
21.744722366333008,-3.4986157417297363,Normal
21.696949005126953,-3.57381272315979,Normal
21.593612670898438,-3.51918888092041,Normal
21.42451286315918,-3.327707290649414,Normal
21.19505500793457,-3.128214120864868,Normal
20.86203956604004,-2.8467135429382324,Normal
20.438247680664062,-2.5114080905914307,Normal
20.12345314025879,-2.2262790203094482,Normal
19.98298454284668,-2.0915327072143555,Normal
19.92591667175293,-2.030367851257324,Normal
19.947940826416016,-1.8800021409988403,Normal
19.99852180480957,-1.6833500862121582,Normal
20.041736602783203,-1.50834321975708,Normal
20.054323196411133,-1.4441722631454468,Normal
20.067768096923828,-1.4021886587142944,Normal
20.08524513244629,-1.4125080108642578,Normal
20.08234405517578,-1.5561776161193848,Normal
19.913711547851562,-1.9857395887374878,Normal
19.671714782714844,-2.395142078399658,Normal
19.49026870727539,-2.617243766784668,Normal
19.310033798217773,-2.8204784393310547,Normal
18.83330535888672,-3.3702542781829834,Normal
17.738723754882812,-4.825875759124756,Normal
17.477174758911133,-5.187204360961914,Normal
17.32002830505371,-5.406986713409424,Normal
17.20241928100586,-5.578319549560547,Normal
17.138139724731445,-5.611364364624023,Normal
17.0745792388916,-5.599003791809082,Normal
16.909345626831055,-5.635696887969971,Normal
-5.540545463562012,-70.2557373046875,Normal
-5.2851881980896,-70.49937438964844,Normal
-5.140163421630859,-70.70384979248047,Normal
-5.079918384552002,-70.83535766601562,Normal
-5.041574478149414,-70.94799041748047,Normal
-5.029369831085205,-70.96478271484375,Normal
-5.0270538330078125,-70.96917724609375,Normal
-5.026919841766357,-70.95700073242188,Normal
-5.021435737609863,-70.84791564941406,Normal
-5.013919353485107,-70.70402526855469,Normal
-5.008465766906738,-70.53467559814453,Normal
-5.007694244384766,-70.20287322998047,Normal
-5.006711483001709,-69.34599304199219,Normal
-4.94399356842041,-68.17475891113281,Normal
-4.9112162590026855,-67.51982879638672,Normal
-4.887953758239746,-67.09552764892578,Normal
-4.868326663970947,-66.6966781616211,Normal
-4.859474182128906,-66.53166198730469,Normal
-4.86081075668335,-66.50047302246094,Normal
-4.849856376647949,-66.32386016845703,Normal
-4.81076192855835,-65.97087860107422,Normal
-4.630767345428467,-65.75675964355469,Normal
-4.18084716796875,-65.72434997558594,Normal
-3.574690580368042,-66.05779266357422,Normal
-4.513959884643555,-76.50720977783203,Normal
-4.209022045135498,-77.2386474609375,Normal
-3.9052722454071045,-77.54383850097656,Normal
-3.559800863265991,-77.79288482666016,Normal
-3.407571792602539,-78.0674057006836,Normal
-3.4157426357269287,-78.30926513671875,Normal
-3.3982160091400146,-78.3371353149414,Normal
-3.4140563011169434,-78.29922485351562,Normal
-3.6240339279174805,-78.40084075927734,Normal
-3.8432703018188477,-78.4266357421875,Normal
-3.995903491973877,-78.42333221435547,Normal
-4.096004962921143,-78.34231567382812,Normal
-4.204594135284424,-78.29460906982422,Normal
-4.253551483154297,-78.28852081298828,Normal
-4.279634952545166,-78.30389404296875,Normal
-4.300124645233154,-78.29833221435547,Normal
-4.270249843597412,-78.23030853271484,Normal
-4.04709005355835,-77.98974609375,Normal
-3.7408530712127686,-77.86923217773438,Normal
-3.5620813369750977,-77.87126159667969,Normal
-3.518967390060425,-78.03313446044922,Normal
-3.182156801223755,-78.37859344482422,Normal
-2.6621367931365967,-78.63904571533203,Normal
-0.273571640253067,-80.42715454101562,Normal
0.4783966839313507,-80.77520751953125,Normal
0.9112179279327393,-80.74467468261719,Normal
1.1249500513076782,-80.61907196044922,Normal
1.2124887704849243,-80.41848754882812,Normal
1.1670395135879517,-80.341796875,Normal
1.1600925922393799,-80.29720306396484,Normal
1.1473591327667236,-80.23592376708984,Normal
1.1449627876281738,-80.24246215820312,Normal
1.1605548858642578,-80.37193298339844,Normal
1.1669278144836426,-80.5056381225586,Normal
1.1807279586791992,-80.70116424560547,Normal
1.3962581157684326,-81.03223419189453,Normal
1.9136905670166016,-81.3419418334961,Normal
2.7430460453033447,-81.7989273071289,Normal
3.0770132541656494,-81.9897232055664,Normal
3.18595814704895,-82.03573608398438,Normal
3.7198433876037598,-82.2850112915039,Normal
4.125969409942627,-82.43708038330078,Normal
4.395356178283691,-82.53939819335938,Normal
4.816644668579102,-82.71045684814453,Normal
5.363654613494873,-82.87097930908203,Normal
5.4777398109436035,-82.91220092773438,Normal
5.301299095153809,-82.909423828125,Normal
5.040737152099609,-82.88920593261719,Normal
4.848263740539551,-82.83743286132812,Normal
4.686278343200684,-82.72183990478516,Normal
4.647634983062744,-82.54763793945312,Normal
4.7610554695129395,-82.5562744140625,Normal
4.8258771896362305,-82.5322036743164,Normal
5.075184345245361,-82.60372161865234,Normal
5.194261074066162,-82.65277099609375,Normal
5.3983893394470215,-82.71588897705078,Normal
5.8527607917785645,-82.86279296875,Normal
6.4885735511779785,-82.93492889404297,Normal
7.2588276863098145,-82.95463562011719,Normal
9.942130088806152,-82.9530029296875,Normal
10.601482391357422,-82.8702621459961,Normal
11.01961898803711,-82.79934692382812,Normal
11.409067153930664,-82.75753784179688,Normal
11.244288444519043,-82.70335388183594,Normal
11.452359199523926,-82.61070251464844,Normal
11.492650032043457,-82.48514556884766,Normal
10.926610946655273,-82.39971923828125,Normal
10.66433048248291,-82.3375015258789,Normal
10.89005184173584,-82.2341537475586,Normal
10.73415756225586,-82.22461700439453,Normal
10.284083366394043,-82.28072357177734,Normal
9.92757511138916,-82.37036895751953,Normal
9.857601165771484,-82.37523651123047,Normal
9.942129135131836,-82.36557006835938,Normal
10.33759880065918,-82.28707122802734,Normal
11.189550399780273,-82.11917114257812,Normal
11.80781364440918,-82.11893463134766,Normal
11.97048568725586,-82.05268859863281,Normal
11.880926132202148,-82.04297637939453,Normal
11.483692169189453,-81.94682312011719,Normal
11.233034133911133,-81.874755859375,Normal
11.155882835388184,-81.85208129882812,Normal
11.362906455993652,-81.7793197631836,Normal
11.464335441589355,-81.7662353515625,Normal
11.837510108947754,-81.7705307006836,Normal
12.039113998413086,-81.7451400756836,Normal
12.51159381866455,-81.6717758178711,Normal
15.226048469543457,-81.64543151855469,Normal
16.69226837158203,-81.40481567382812,Normal
16.983436584472656,-81.33717346191406,Normal
17.102191925048828,-81.33784484863281,Normal
17.232975006103516,-81.33666229248047,Normal
17.494497299194336,-81.28677368164062,Normal
17.697458267211914,-81.26435852050781,Normal
17.89664649963379,-81.21624755859375,Normal
18.223360061645508,-80.98694610595703,Normal
18.186376571655273,-81.08818817138672,Normal
17.92876625061035,-81.17816162109375,Normal
18.144485473632812,-81.02787780761719,Normal
18.20900535583496,-80.92390441894531,Normal
18.171630859375,-80.88163757324219,Normal
17.769142150878906,-81.03494262695312,Normal
17.423044204711914,-81.22700500488281,Normal
17.285358428955078,-81.26040649414062,Normal
17.481592178344727,-81.09762573242188,Normal
17.691591262817383,-80.91040802001953,Normal
18.38942527770996,-80.59565734863281,Normal
19.310522079467773,-80.05663299560547,Normal
21.58403205871582,-78.4128646850586,Normal
21.842742919921875,-78.24262237548828,Normal
21.74980926513672,-78.24932098388672,Normal
22.086027145385742,-78.03605651855469,Normal
23.02959632873535,-77.56320190429688,Normal
25.197404861450195,-76.01293182373047,Normal
25.674713134765625,-75.61164093017578,Normal
26.184720993041992,-75.23868560791016,Normal
26.631797790527344,-74.82007598876953,Normal
26.76134490966797,-74.754150390625,Normal
26.66585350036621,-74.8663558959961,Normal
26.614620208740234,-74.9565200805664,Normal
26.51304054260254,-75.02262878417969,Normal
26.161888122558594,-74.9215316772461,Normal
26.174169540405273,-74.83413696289062,Normal
26.25080680847168,-74.95645904541016,Normal
26.044963836669922,-75.12801361083984,Normal
25.886865615844727,-75.15213012695312,Normal
25.797990798950195,-75.1848373413086,Normal
26.708229064941406,-74.23368835449219,Normal
29.363754272460938,-71.31170654296875,Normal
31.50790786743164,-69.04945373535156,Normal
32.381107330322266,-67.74327850341797,Normal
33.35837173461914,-66.31582641601562,Normal
34.09754180908203,-65.20390319824219,Normal
36.51594543457031,-62.19314193725586,Normal
37.7693977355957,-61.60344314575195,Normal
38.440731048583984,-61.349029541015625,Normal
39.373504638671875,-60.90216064453125,Normal
41.137027740478516,-59.49062728881836,Normal
41.561885833740234,-59.214683532714844,Normal
41.95635986328125,-58.9806022644043,Normal
72.68790435791016,-29.672040939331055,Normal
72.83473205566406,-29.236328125,Normal
72.91659545898438,-28.801076889038086,Normal
73.0346450805664,-28.28499984741211,Normal
73.18913269042969,-27.63752555847168,Normal
73.38080596923828,-26.758197784423828,Normal
73.61934661865234,-25.955280303955078,Normal
73.83259582519531,-25.279584884643555,Normal
74.0020980834961,-24.77408790588379,Normal
74.19345092773438,-24.199010848999023,Normal
74.38220977783203,-23.592554092407227,Normal
74.56104278564453,-22.978099822998047,Normal
74.90473937988281,-22.06512451171875,Normal
75.26802825927734,-21.130765914916992,Normal
75.50062561035156,-20.534751892089844,Normal
75.6788330078125,-20.02382469177246,Normal
75.8880386352539,-19.491779327392578,Normal
76.17086791992188,-18.87620735168457,Normal
76.49284362792969,-18.23128890991211,Normal
76.76358795166016,-17.64313507080078,Normal
76.99071502685547,-17.09064292907715,Normal
77.24412536621094,-16.478927612304688,Normal
77.50064849853516,-15.835658073425293,Normal
77.69215393066406,-15.262225151062012,Normal
77.864501953125,-14.666301727294922,Normal
78.03234100341797,-14.079907417297363,Normal
78.1202163696289,-13.626816749572754,Normal
78.2001724243164,-13.143548965454102,Normal
78.2809066772461,-12.695047378540039,Normal
78.30218505859375,-12.174845695495605,Normal
78.28462219238281,-11.674808502197266,Normal
78.26493072509766,-11.132583618164062,Normal
78.25764465332031,-10.664999008178711,Normal
78.24922943115234,-10.310961723327637,Normal
78.25515747070312,-10.035033226013184,Normal
78.27648162841797,-9.772695541381836,Normal
78.29866790771484,-9.471976280212402,Normal
78.3055648803711,-9.196696281433105,Normal
78.3023681640625,-8.963801383972168,Normal
78.32994842529297,-8.47473430633545,Normal
78.35368347167969,-7.863772392272949,Normal
78.39588928222656,-7.339318752288818,Normal
78.41255950927734,-6.944272994995117,Normal
78.43329620361328,-6.43251895904541,Normal
78.47852325439453,-5.672596454620361,Normal
78.5365982055664,-4.817737102508545,Normal
78.5770263671875,-4.191829204559326,Normal
78.59202575683594,-3.631272315979004,Normal
78.61631774902344,-3.0130045413970947,Normal
78.65670776367188,-2.378216505050659,Normal
78.63896942138672,-1.848669409751892,Normal
78.64332580566406,-1.2967087030410767,Normal
78.64397430419922,-0.8068612813949585,Normal
78.61981964111328,-0.42044639587402344,Normal
78.60430908203125,-0.080264613032341,Normal
78.5694808959961,0.2577855885028839,Normal
60.4074821472168,23.640897750854492,Normal
60.37427520751953,24.019927978515625,Normal
60.394737243652344,24.353443145751953,Normal
60.430938720703125,24.676706314086914,Normal
60.458770751953125,25.119901657104492,Normal
60.458839416503906,25.555709838867188,Normal
60.427852630615234,26.031286239624023,Normal
60.4355354309082,26.520784378051758,Normal
60.504005432128906,27.18163299560547,Normal
60.65437698364258,27.816646575927734,Normal
60.76076889038086,28.490327835083008,Normal
60.907833099365234,29.180418014526367,Normal
61.09100341796875,29.806625366210938,Normal
61.27125930786133,30.369579315185547,Normal
61.48674774169922,31.000049591064453,Normal
61.7852897644043,31.86377716064453,Normal
62.188358306884766,33.289432525634766,Normal
62.224884033203125,33.82806396484375,Normal
62.28369140625,34.06290054321289,Normal
62.120933532714844,34.491607666015625,Normal
61.779117584228516,35.12870788574219,Normal
61.40184783935547,35.839866638183594,Normal
61.00259780883789,36.608211517333984,Normal
60.646671295166016,37.23147201538086,Normal
60.35921096801758,37.7226676940918,Normal
60.162010192871094,38.01576614379883,Normal
60.13759994506836,38.06904602050781,Normal
60.3179817199707,37.794532775878906,Normal
60.45396423339844,37.585166931152344,Normal
60.5762939453125,37.40580749511719,Normal
60.66934585571289,37.320369720458984,Normal
60.77671813964844,37.19060134887695,Normal
60.91975402832031,37.017173767089844,Normal
61.19852066040039,36.682865142822266,Normal
61.60108947753906,36.22341537475586,Normal
62.15633010864258,35.6110954284668,Normal
63.08975601196289,34.750274658203125,Normal
63.862483978271484,34.20379638671875,Normal
64.37640380859375,33.943023681640625,Normal
64.64006042480469,33.82908248901367,Normal
64.78929901123047,33.76826477050781,Normal
64.97357177734375,33.7350959777832,Normal
65.21133422851562,33.7566032409668,Normal
65.5404281616211,33.80442428588867,Normal
66.09423828125,33.73624801635742,Normal
67.09732818603516,33.606388092041016,Normal
67.70552825927734,33.48108673095703,Normal
68.0314712524414,33.359745025634766,Normal
68.4139404296875,33.1307373046875,Normal
69.01512145996094,32.73686981201172,Normal
71.3686294555664,31.35977554321289,Normal
72.1181411743164,30.96046257019043,Normal
72.46570587158203,30.789884567260742,Normal
72.72325134277344,30.695261001586914,Normal
72.88404846191406,30.6525936126709,Normal
73.08023071289062,30.594715118408203,Normal
73.13933563232422,30.607341766357422,Normal
73.2428970336914,30.60205078125,Normal
73.40399169921875,30.569183349609375,Normal
73.5870132446289,30.535686492919922,Normal
73.80475616455078,30.495704650878906,Normal
74.02952575683594,30.440876007080078,Normal
74.13037109375,30.404924392700195,Normal
74.0806655883789,30.334840774536133,Normal
73.96124267578125,30.287456512451172,Normal
73.91734313964844,30.190336227416992,Normal
73.93220520019531,30.02777671813965,Normal
73.96382904052734,29.720504760742188,Normal
73.98372650146484,28.937761306762695,Normal
73.59803771972656,25.35842514038086,Normal
74.06040954589844,24.126670837402344,Normal
75.22962188720703,22.978090286254883,Normal
75.91929626464844,22.447622299194336,Normal
76.31583404541016,22.103252410888672,Normal
76.53409576416016,21.73444366455078,Normal
76.70307159423828,21.377552032470703,Normal
76.71734619140625,21.49384880065918,Normal
76.72383117675781,21.63094139099121,Normal
76.73492431640625,21.768217086791992,Normal
76.80681610107422,21.74669647216797,Normal
76.91382598876953,21.672582626342773,Normal
76.98033905029297,21.626726150512695,Normal
77.10330963134766,21.334800720214844,Normal
77.22373962402344,20.99343490600586,Normal
77.35752868652344,20.613107681274414,Normal
77.52222442626953,20.18556022644043,Normal
77.6573715209961,19.90608787536621,Normal
77.77244567871094,19.689302444458008,Normal
77.92821502685547,19.49535369873047,Normal
78.11737060546875,19.312578201293945,Normal
78.40386199951172,18.89386749267578,Normal
78.61974334716797,18.400346755981445,Normal
78.73744201660156,16.861331939697266,Normal
78.5524673461914,15.351080894470215,Normal
78.44218444824219,14.540433883666992,Normal
78.35003662109375,13.959792137145996,Normal
78.1771011352539,13.403640747070312,Normal
77.91260528564453,12.891318321228027,Normal
77.72571563720703,12.611653327941895,Normal
77.64342498779297,12.48607063293457,Normal
77.69562530517578,12.496986389160156,Normal
77.7744369506836,12.574775695800781,Normal
77.85989379882812,12.721346855163574,Normal
77.94823455810547,12.888508796691895,Normal
78.07347869873047,13.078238487243652,Normal
78.13654327392578,13.199684143066406,Normal
78.130859375,13.217411041259766,Normal
78.14381408691406,13.289382934570312,Normal
78.25251770019531,13.46448802947998,Normal
78.36412811279297,13.760797500610352,Normal
78.43041229248047,14.00793743133545,Normal
78.6301498413086,14.72715950012207,Normal
79.1341323852539,16.622434616088867,Normal
79.9948501586914,19.923002243041992,Normal
80.08451843261719,20.52880096435547,Normal
80.03179931640625,20.830625534057617,Normal
79.96935272216797,20.944826126098633,Normal
79.88106536865234,21.050867080688477,Normal
79.82946014404297,21.147415161132812,Normal
79.8050765991211,21.226980209350586,Normal
79.78559875488281,21.373605728149414,Normal
79.7685317993164,21.470417022705078,Normal
79.77803039550781,21.080957412719727,Normal
79.19316864013672,18.969919204711914,Normal
78.52130126953125,15.437081336975098,Normal
77.686279296875,13.758416175842285,Normal
76.68073272705078,12.295778274536133,Normal
75.75543975830078,11.412419319152832,Normal
74.81182861328125,10.374969482421875,Normal
74.22789001464844,9.688940048217773,Normal
73.71134185791016,9.172280311584473,Normal
73.11324310302734,8.53068733215332,Normal
72.60497283935547,7.979766845703125,Normal
72.198974609375,7.459829807281494,Normal
71.80662536621094,6.974260330200195,Normal
71.3401870727539,6.493763446807861,Normal
70.91822814941406,6.135838508605957,Normal
70.40597534179688,5.776618480682373,Normal
69.71129608154297,5.319920539855957,Normal
69.03631591796875,4.859591484069824,Normal
68.27993774414062,4.304907321929932,Normal
67.70720672607422,3.8733904361724854,Normal
67.25150299072266,3.562467575073242,Normal
66.80467224121094,3.3170790672302246,Normal
66.2500991821289,3.0433528423309326,Normal
65.48783111572266,2.746081590652466,Normal
64.0504150390625,2.07454776763916,Normal
63.45183563232422,1.7481324672698975,Normal
62.85341262817383,1.4524637460708618,Normal
62.22488784790039,1.13246488571167,Normal
61.72277069091797,0.8559554815292358,Normal
61.22720718383789,0.6166242957115173,Normal
60.683692932128906,0.4267822504043579,Normal
59.9711799621582,0.20987781882286072,Normal
58.855934143066406,-0.03572457283735275,Normal
57.74565505981445,-0.21895360946655273,Normal
56.98943328857422,-0.3554944097995758,Normal
56.297611236572266,-0.449633926153183,Normal
55.683467864990234,-0.5336138606071472,Normal
55.11857223510742,-0.5616668462753296,Normal
54.42006301879883,-0.3640063405036926,Normal
53.70286560058594,-0.39837270975112915,Normal
53.03062438964844,-0.48752859234809875,Normal
52.65505599975586,-0.5516659617424011,Normal
52.29727554321289,-0.6096317172050476,Normal
51.97195053100586,-0.65955650806427,Normal
51.67715835571289,-0.7082867622375488,Normal
51.364810943603516,-0.7494312524795532,Normal
50.967552185058594,-0.7929545640945435,Normal
50.3165283203125,-0.8349149227142334,Normal
48.83597183227539,-0.772622287273407,Normal
47.922637939453125,-0.7498863339424133,Normal
47.375404357910156,-0.711505651473999,Normal
46.81941604614258,-0.6330713629722595,Normal
46.20639419555664,-0.5203298926353455,Normal
45.58012771606445,-0.40887391567230225,Normal
44.975074768066406,-0.2960735559463501,Normal
44.284847259521484,-0.1489240825176239,Normal
43.494720458984375,0.04218790680170059,Normal
42.772335052490234,0.3026534914970398,Normal
